n_layers,n_params,repeat,fold,r_train_log,r_test_log,RMSE_train_log,RMSE_test_log,R2_test_log,r_train_z,r_test_z,RMSE_train_z,RMSE_test_z,R2_test_z,nh_viol_train,nh_viol_test,r_nh_pred_train,r_nh_pred_test
1,42,56,2,0.6584996197204032,0.6425282599422253,0.1407717770459333,0.14919498326091132,0.27741116773208974,0.6750355691162642,0.6317311769025787,1.080168109262568,1.02369155360032,0.25715466954379984,0.33697847396679964,0.3715415019762846,0.4901021258741889,0.4055766082705116
1,42,56,3,0.6370582479009856,0.7488740022041483,0.14343591734264866,0.12965452862466062,0.36450518446842683,0.6535995484155822,0.7491303907260336,1.0939204396725415,0.7463411579129471,0.4551923682619534,0.32047682380178316,0.37549407114624506,0.533945347583962,0.37931011756949806
1,42,56,4,0.6539298659274424,0.5582338503579325,0.13958831097967328,0.15497430741029294,0.2609808477441251,0.6700366753437568,0.5599817456436964,1.0617974084442967,1.1583661647226633,0.20102881630126712,0.3249101029505936,0.383399209486166,0.51888205048227,0.31241027264090837
1,42,56,5,0.654956386562753,0.2996615469313165,0.14553228783584984,0.13667813118287647,0.07390737979917106,0.6706789941353833,0.2261076695471692,1.1066952175385856,1.0219567938331915,0.04979627380860463,0.31840796019900497,0.43478260869565216,0.5325834292251924,0.3202785559739609
1,42,56,6,0.6495801563012725,0.4327381052964333,0.14268476693382365,0.16082767067060755,0.14886492951830144,0.6578543566674455,0.5151229122506629,1.083193372965099,1.22563424289375,0.11568549544488804,0.3402916646344437,0.24675324675324675,0.488564594269856,0.6780463192886916
1,42,56,7,0.6525665623866203,0.48605219535201133,0.14447653563383833,0.1392974892885052,0.19727177203031687,0.6651784894798062,0.46887993915072307,1.1089184304846205,0.9358213865705679,0.20267471557427486,0.3130761351997269,0.329004329004329,0.5573394980267461,0.4750297348374472
1,42,56,8,0.6356527657650229,0.6790987932299848,0.14224914659811305,0.14528365556038536,0.2942848694817316,0.6467399668910908,0.6553967699677945,1.0615318966015825,1.3573361543097413,0.14444523951790422,0.3439984392527923,0.19913419913419914,0.4821770379508858,0.7748973177801284
1,42,56,9,0.6195304034599346,0.6254270820140754,0.14464803091642642,0.15459410105806534,0.2988141008320889,0.6116091136381443,0.6882423564097636,1.067166713336986,1.495133051714295,0.23209262134331654,0.3357557430619909,0.2597402597402597,0.48348099328224187,0.6917105802854044
1,42,56,10,0.6392081038126773,0.6020029255960087,0.14505687192864833,0.14034885376754863,0.2812166581819744,0.6572610549089776,0.6100596367450783,1.0987401322637942,1.0969320504806377,0.21418419822938473,0.3232209920499439,0.27705627705627706,0.5289736064592188,0.5362646931293127
1,42,57,1,0.6318661069340937,0.6921522132421846,0.1442315567725528,0.14881207864456733,0.36579185299698025,0.6404500496612137,0.6960887555552412,1.0968065520118122,1.1357945113315158,0.3455249154511395,0.32175754888921726,0.31620553359683795,0.5262166130768223,0.49052155024515315
1,42,57,2,0.6208345386706526,0.7279314873232614,0.1431163634829835,0.15327172708833925,0.29678845338537185,0.6329648515826347,0.6754824899369505,1.1064984386045618,0.9914468848850463,0.34244697487674836,0.31412245702182157,0.43873517786561267,0.5507577416659873,0.20195596665728616
1,42,57,3,0.6104826648601241,0.6984066441246715,0.14430195417096917,0.16334475610864202,0.30125980615945747,0.6148897325173605,0.7855627864568847,1.0556948489178664,1.3786571762383026,0.31452954641205655,0.34564799763558446,0.383399209486166,0.4543686564407526,0.43723077737098387
1,42,57,4,0.6417757376206804,0.6445921974093742,0.14189993910768933,0.14342207026933404,0.33093573685999256,0.6569915814954974,0.6599820915267005,1.0675392868418363,1.1028071271919986,0.31456229482969444,0.3124476626767154,0.3201581027667984,0.5499389118002396,0.47933645914115103
1,42,57,5,0.6485762147871078,0.5929052581200249,0.14430035220845155,0.12993376335655582,0.3098982882649671,0.6571063065512568,0.6608297464479798,1.106590857368054,0.8830338194059046,0.383660683528266,0.35397271070390623,0.15810276679841898,0.4618503725360583,0.8560637421595
1,42,57,6,0.6385679980638974,0.5329580861001878,0.14318840108496927,0.14051290874653788,0.04323329182407343,0.6494644033246907,0.6275272822073817,1.1021720661683654,0.7814042454482122,0.2514139274039173,0.3260986197141882,0.36796536796536794,0.509018618602759,0.39602752276406267
1,42,57,7,0.6587693379875511,0.40111332542936146,0.14034080411842187,0.1530057480373579,0.1028614590698177,0.6775836441398532,0.37791621027353567,1.067385820014669,1.1636332502042677,-0.015249009164593375,0.32726918011998246,0.3203463203463203,0.5204315998688124,0.4945379426279998
1,42,57,8,0.6594239884593301,0.5012013755588651,0.1428513611232481,0.1610171756308882,-0.06747723598261302,0.6815056113887213,0.5214371917233135,1.0970485691920524,1.3054373923224944,-0.2423055629124038,0.3096620006828269,0.2813852813852814,0.5598944543890528,0.6280296441580461
1,42,57,9,0.6401308084818885,0.6024018961988196,0.1431251230610417,0.17210647064277468,0.16904038644179498,0.6645649335865217,0.5805131292192417,1.0790806234568295,1.4916392741171196,0.00833920183027892,0.3136126420523826,0.29004329004329005,0.5464838816170806,0.6015173130991477
1,42,57,10,0.6515441941815853,0.5744765911908942,0.14404891528135852,0.1175028310764704,0.3019804475712794,0.6681352479425084,0.5718629778919784,1.0994301762254672,0.8186538785874192,0.24663674593532747,0.3520460420426279,0.2683982683982684,0.4555423155359666,0.5893722623157833
1,42,58,1,0.6455426629300568,0.5040438788696682,0.1412755844891328,0.15547437858457044,0.21589529414088682,0.6533710934022365,0.5694209661439389,1.0635287218470888,1.2380804114838466,0.19306802735648776,0.3332348160189153,0.35968379446640314,0.49382163190324324,0.5129961882919473
1,42,58,2,0.6433463212009047,0.7075117099521501,0.14624678616504927,0.10222767889625865,0.4637785744988451,0.6526166751763467,0.6907180431322888,1.1107339884692178,0.7778660275844249,0.42731716596492586,0.33106743510171915,0.33201581027667987,0.49692355978808034,0.5876371688999834
1,42,58,3,0.621315112884382,0.7008543810137764,0.1443916145340887,0.14731784339076123,0.370937063051783,0.6190568958551174,0.7245983310511701,1.0606617815779533,1.4581435585724947,0.2857526926154239,0.33220038421752623,0.2964426877470356,0.4883276798723714,0.6609799291531596
1,42,58,4,0.6192222585406019,0.8364267805873391,0.14202142177762317,0.1467779012501532,0.4480220345951672,0.6455144374162621,0.821426723270309,1.0897838819218686,0.8743836121560737,0.5256317325530592,0.30929510861533915,0.3438735177865613,0.5729317463615269,0.4575362755524279
1,42,58,5,0.6479187083318356,0.39049799323464107,0.13897932102848776,0.18214505450971696,-0.1763782469831059,0.6613076436614299,0.37471087615289006,1.07881148319022,0.9922505740327436,-0.06930959845170914,0.3272252598394168,0.4624505928853755,0.5111910357573075,0.21014485072878342
1,42,58,6,0.6449663693296876,0.7294566921248471,0.14362884316070848,0.1292332141281955,0.3770742863104146,0.6597202182866047,0.7285897144156641,1.1054328718923814,0.9549010750068193,0.29316548774202056,0.3185875237770082,0.3246753246753247,0.5428773625871934,0.5028060065411926
1,42,58,7,0.6536919604240424,0.5031835701423787,0.14037446264514208,0.16412096986337218,0.043289512361481486,0.667109146403168,0.5773394024273606,1.0374743801868416,1.4834521556616764,-0.02884852933005111,0.3353167829098181,0.2683982683982684,0.4878092161309281,0.6639057084918555
1,42,58,8,0.6440737562671552,0.6437518095661511,0.14012912742774056,0.15560466641255186,0.32242082214023104,0.6708415505768804,0.5932315748658711,1.0566992334229124,1.1900853694179534,0.2026521524359135,0.3244403258059796,0.329004329004329,0.5354761074748923,0.3653207860643754
1,42,58,9,0.6536776834890831,0.2798659711240433,0.1425165653840088,0.1494362584925677,0.059026926738258156,0.6635735635323804,0.31142693725891735,1.1002781404711612,1.032948973557553,0.09462640333175465,0.341120811588548,0.42424242424242425,0.46747360466587334,0.37778919620113666
1,42,58,10,0.6620362184739651,0.5497269346848664,0.14225679932414562,0.13248714388281496,0.25624063776541617,0.6724575216998064,0.5999146540297666,1.0875507538992724,0.942553014480751,0.24736440917569813,0.3333170755499195,0.26406926406926406,0.5111347592490071,0.6059705491243642
1,42,59,1,0.6667549006031095,0.32771665720484616,0.13989186926384678,0.16544386622545484,0.10612816576044326,0.679853101287581,0.3423759309397269,1.064197705184008,1.2010426992319532,0.090328264226884,0.3373725432244717,0.3794466403162055,0.487701853485947,0.38065890397188695
1,42,59,2,0.6347892820188082,0.6605804352079053,0.14125330431559607,0.1529172297718699,0.28499536467056663,0.6557062609628522,0.6146612656040795,1.077479145056033,1.0343186541568465,0.29182215177198645,0.3121521107334614,0.308300395256917,0.5630002157488252,0.45235835620055287
1,42,59,3,0.6533177444552981,0.4923024374673477,0.1447632723744269,0.12632442778665673,0.14697085379117458,0.6558623259921518,0.4961654446621562,1.1114599010429667,0.9725202962696605,0.05480224185960636,0.3197379439436481,0.30434782608695654,0.5299766157179799,0.578764472988139
1,42,59,4,0.6370027328381465,0.7025056256054925,0.1413692201389108,0.14910138243716878,0.3607568513774154,0.6624410556964112,0.6727892759440048,1.0576761970381348,1.22100726537466,0.2524039587669422,0.3339244372198414,0.30434782608695654,0.511582518531944,0.5619886203818599
1,42,59,5,0.5312687787914134,0.5317713364440209,0.15581219903504945,0.16460240932526102,0.03822425503924265,0.5638028024123454,0.599214853983154,1.1245574028396121,1.6473888971041548,-0.04403937986142803,0.2620560563519038,0.2490118577075099,0.6812446673965321,0.7256428958711975
1,42,59,6,0.6357639504342926,0.7705042902884739,0.14099303771812163,0.15101190251320531,0.4319038577291475,0.6395866141915414,0.838530472538445,1.0791376235792063,0.9882610710178135,0.5036515820087168,0.3371701702189923,0.3246753246753247,0.48400162949829384,0.6097510343648279
1,42,59,7,0.6445380490133861,0.793437151253377,0.14135332846275256,0.13631402142241247,0.4488414018211302,0.6548023796301422,0.8144249340609819,1.0769952723044787,0.9260354452325544,0.5095448588657843,0.3281958737745696,0.2813852813852814,0.5077086813845443,0.6666843586124752
1,42,59,8,0.6510867664816259,0.6538774462504073,0.14053249115575867,0.15348753802011708,0.29585132345238996,0.660191983231049,0.6753172615519872,1.0661460731472392,1.2487756257784801,0.18746364089929568,0.32487928595815246,0.2597402597402597,0.52487234922163,0.5645485049575093
1,42,59,9,0.6592604213283353,0.5955010108788734,0.14458756697811914,0.11476479497105099,0.3049579860421334,0.6723468964849467,0.6284097743385771,1.1142834457072535,0.8006204251899114,0.3535138944006112,0.33112227478905526,0.31601731601731603,0.5043508227706424,0.544204514659315
1,42,59,10,0.6565242178542816,0.5235697828367183,0.14123247540243092,0.14886263524944204,0.15037186477972764,0.6709894212125694,0.4735645730786007,1.0824350282438033,0.9399627017163803,0.1887569720063229,0.32785446032287957,0.2987012987012987,0.5218042717169914,0.6073534910999779
1,42,60,1,0.6091022686627627,0.765137778878187,0.14425246417457507,0.1492762902477806,0.3682705957142931,0.6226753714596667,0.7396732261344157,1.0895828056239882,1.2844965947904314,0.22642402744156098,0.3252549135510566,0.3438735177865613,0.5257710690636357,0.5347798279390232
1,42,60,2,0.6327611703849464,0.5658093075994369,0.14626935330636398,0.12690337945074026,0.21959649979867657,0.6547728511530675,0.5231967699630824,1.1154796707980592,0.9178695122657732,0.09616462828192662,0.3231367912910694,0.2885375494071146,0.5319150846633417,0.5682298780758221
1,42,60,3,0.6191762306516991,0.6725223773998111,0.14609314439338827,0.13424351968354067,0.3732582341624662,0.6223816727434751,0.7800616482195104,1.0822761329344126,1.2578435813929358,0.3693457063041047,0.31914684005714006,0.3359683794466403,0.5218548960673834,0.532552593625614
1,42,60,4,0.6588497052813986,0.5552333859874773,0.14150229670140482,0.14705992553376548,0.1646517806533736,0.6638348528553909,0.5922224389340299,1.0880015068292805,0.9720316527356916,0.2606908279159943,0.32954041672823997,0.4150197628458498,0.5139670284272432,0.3582699188026092
1,42,60,5,0.6497553926505855,0.49397121197558314,0.14128678452952725,0.1605629945868466,0.17100885161443935,0.662029391322321,0.4835594302483307,1.0768370736084447,1.1651042121556439,0.20011921077401362,0.33904733756957783,0.3715415019762846,0.4884394360344286,0.4699519614424106
1,42,60,6,0.6377374323478837,0.5851343364313015,0.14288538094563294,0.14613039340276804,0.27907314216217316,0.6431748165246439,0.5535007348758254,1.1008600818288712,0.9497335749600276,0.2697915836178345,0.32122128469004535,0.30735930735930733,0.5253924015999379,0.5138254053770513
1,42,60,7,0.6242639392707516,0.6776709467948066,0.14466292026295816,0.1420320678387987,0.40957159938889687,0.6408248786095465,0.6703582748763689,1.1072647545188194,1.0450954872325753,0.36594963746528997,0.3134663220016583,0.3203463203463203,0.5470771642170427,0.5714253095691418
1,42,60,8,0.6286724060541125,0.7346606375541208,0.142056079120207,0.1477263911138349,0.4049215042814637,0.6472225950685083,0.7461930214565502,1.0740392359065734,1.023730095803746,0.4397530892732704,0.33126859483977955,0.36363636363636365,0.5098216797423856,0.46045665760728055
1,42,60,9,0.6565722208690801,0.4334986640262524,0.14078232111640956,0.14627035385299436,0.17037283446217577,0.6715288082081475,0.47467128334760816,1.060637015875793,1.136246674181716,0.14355732584574998,0.33819441057406235,0.341991341991342,0.4851408175164008,0.5834585658804882
1,42,60,10,0.6635438570056393,0.46125184959001087,0.13854388270705248,0.16992606828191584,0.062075207918130926,0.6776568669245036,0.4603066979210769,1.0547990062829704,1.3207647569661243,-0.10917343330362761,0.3513144417890065,0.29004329004329005,0.4740694098749113,0.6300875399985774
1,42,61,1,0.6556317418165,0.45262391459280593,0.14263330264079752,0.13326679866013474,0.17458826017796425,0.6745504179673503,0.44666822161215486,1.0799722406830048,0.9526813928208956,0.19428314418018622,0.33904733756957783,0.32806324110671936,0.48643894671949334,0.6096546330796301
1,42,61,2,0.6370563012969597,0.6195932556380226,0.1412307234568882,0.1702225630232338,0.29801181268015275,0.6429755471130459,0.6610088527292342,1.0795213210251544,1.1812463191691422,0.3243606044736237,0.3048125708093197,0.34782608695652173,0.5680649097067637,0.5520923217841749
1,42,61,3,0.63336804745446,0.6097265474045854,0.14271143892561067,0.14745540424509596,0.1931324524957263,0.6518266849860203,0.6084599157529107,1.1108736461598951,0.8120010442258614,0.2857036510263711,0.31959016797202106,0.3438735177865613,0.5229050392952681,0.4553874099157173
1,42,61,4,0.6493862647379569,0.6095462082112316,0.14034575205335315,0.16856410300182698,0.2979912420443639,0.6795602134918969,0.5339285286754523,1.0757344967554578,1.1992384588804579,0.1547137828293731,0.31963942662923006,0.39920948616600793,0.5433042340747378,0.38188988257266754
1,42,61,5,0.6327680092663452,0.47489190793054925,0.1440417432824745,0.14352679568630589,0.1940988323438757,0.6441977624763948,0.5390229858473982,1.0841651995374881,1.190112714414964,0.16613762553891553,0.33855475099748783,0.2727272727272727,0.4934004122028407,0.6931616639847087
1,42,61,6,0.6526439935452522,0.4529432898787758,0.14215559558302038,0.14416648236720048,0.17281295436363486,0.6652772106757141,0.4734378808217184,1.069644769422287,1.0345745772390893,0.20470925062857726,0.3313661415402624,0.4069264069264069,0.5113461597423156,0.26643140999705744
1,42,61,7,0.6554047115175778,0.34727369292141097,0.14299441009723535,0.1344312992089736,0.03968485580091918,0.6636752543620458,0.3894701566537628,1.0845195196901825,0.859843968355139,0.12895151208036437,0.34165731844120373,0.2813852813852814,0.48248283032097505,0.6320958258031696
1,42,61,8,0.5484492009464346,0.6760110823254066,0.14971040443864733,0.17259448335695465,0.300447272254904,0.56438319133103,0.7539396016978475,1.1045058584573348,1.5352597746340975,0.25969430637327595,0.28390967175535287,0.2857142857142857,0.6195867132358284,0.6932864753699701
1,42,61,9,0.6122900682866611,0.5464075828397261,0.14753832504938338,0.14931244884187414,0.12723093297397403,0.6282602101810445,0.5483115845656252,1.1013774891681574,1.372975512231005,0.0030828655442503017,0.3346339560064381,0.2554112554112554,0.4997304318967037,0.6889591581589545
1,42,61,10,0.6467879897735884,0.7290763472734872,0.1432623420395306,0.13453703284312504,0.3327301345687512,0.6595760569850838,0.7202649910944,1.0834588064801918,1.094306084508893,0.21404294315713168,0.3141979222552797,0.39826839826839827,0.5507914801979175,0.3968367327043123
1,42,62,1,0.6367344579415763,0.6794106485631763,0.14289471374754212,0.14274519879435743,0.3531080817274216,0.6592927555821843,0.6514460970915957,1.0763077465582775,1.10423949127552,0.3046631484755692,0.3109206443032363,0.2964426877470356,0.5583227419144475,0.5397957904703299
1,42,62,2,0.6516972728826469,0.4562174328753923,0.14210743487125369,0.1471755109285385,0.17387037177804487,0.665200210010405,0.4083925370067238,1.0816680996825847,1.0678490156887206,0.15758934427819016,0.33156002167380916,0.33201581027667987,0.5159436978078271,0.40433505468867215
1,42,62,3,0.6310524383394965,0.6768414285569927,0.14522632631817436,0.1341562778652251,0.3201650714160865,0.6468836064114432,0.6740373399243401,1.1043586921638657,1.033915574147445,0.2589784568969332,0.3362395941086646,0.43873517786561267,0.4888370333441171,0.17582142877410312
1,42,62,4,0.5247414579498693,0.3453917861833801,0.15294937864641092,0.18206132624043722,0.10529700615722692,0.5608953885509005,0.4278098986520221,1.1373132640299126,1.5620594888280788,0.07442758648574321,0.29816265208610415,0.2450592885375494,0.5898096427751004,0.7377958349236781
1,42,62,5,0.6459944780761898,0.42722536355272894,0.1452658162953984,0.13746808889229187,0.1759032328965069,0.6605006272428311,0.44104430958236085,1.1156618986306195,0.9547105946106991,0.17045341390884106,0.33870252696911485,0.38735177865612647,0.4809206939289162,0.40763617237282473
1,42,62,6,0.6418944995067446,0.44124644702809207,0.14335982872801,0.16596173536553027,0.19001069244847957,0.6500604989508415,0.5269438450533681,1.097894128157753,1.1205443897548537,0.254008586415433,0.3360483831634395,0.30735930735930733,0.4909945619661748,0.6451880172990754
1,42,62,7,0.6451076501462141,0.7447014568112791,0.14153525677813056,0.13964417334389226,0.3634264355909895,0.660173482087767,0.7378988432189386,1.0754150059319094,1.1321186744061975,0.22160887654619632,0.3371213968687509,0.2597402597402597,0.4981466595071225,0.6771400926867851
1,42,62,8,0.6110447632501201,0.554083789952432,0.14601707262285488,0.16007893992317013,0.16481713078603877,0.627655949140997,0.5944804201977745,1.0773500367648001,1.1986355546016123,0.25145862959088916,0.32122128469004535,0.3203463203463203,0.5256155030411263,0.48319792211004087
1,42,62,9,0.6454090214286633,0.6556565921485644,0.1411855744627482,0.15659465129778305,0.32090259279273814,0.678267859776415,0.5962597195254993,1.068300513299097,1.1834114348945035,0.17987934193195054,0.3279520070233624,0.3463203463203463,0.5256269051967906,0.47747198615512093
1,42,62,10,0.6242767729855923,0.4987978354718962,0.14666322493721162,0.13361894615946782,0.2025890000201338,0.6356431118583832,0.5168197805963385,1.1123092755309052,0.9326223692699924,0.24016973644121775,0.3195629907818368,0.35064935064935066,0.5370499223354428,0.5411627012506525
1,42,63,1,0.640444493159073,0.6221421051343035,0.1398696728672352,0.1647753525281835,0.30233118974703455,0.6499018456324138,0.6338974185348634,1.0603419532636273,1.292199794634713,0.2572303158646547,0.33101817644451015,0.30434782608695654,0.5135952822793979,0.43994294512935017
1,42,63,2,0.6626981750582681,0.3574720313439557,0.14400448121903267,0.1307534253723641,0.07758144357453134,0.6755514382265994,0.39899292644357753,1.0981388361555493,0.829004724674712,0.14624837793191392,0.3143687503078666,0.45849802371541504,0.5365351166973095,0.20169402474046122
1,42,63,3,0.6521495812839091,0.46345963563834436,0.14300982812566065,0.1622399547725693,0.13724065656631523,0.6791268216798954,0.33633187405130444,1.1034163243813577,1.2354734311666247,-0.054747617935884785,0.30914733264371214,0.2766798418972332,0.5621811199982255,0.5041831244484529
1,42,63,4,0.6296790147921097,0.6046052502935361,0.14149197911315234,0.15722321603510145,0.2506554160289529,0.6467186879476704,0.6099952098560645,1.0602802817170893,1.328162616250133,0.13737814819613103,0.32885079552731394,0.35968379446640314,0.49639148840373326,0.4981041660715525
1,42,63,5,0.6182179464660582,0.3450476791045192,0.15226742821760444,0.10902631800033966,0.063826849327009,0.6310704504557503,0.4219403368215744,1.1537748584790914,0.7021578250350324,0.1655309545652348,0.3494901728978868,0.2845849802371542,0.46197218812777974,0.6572679252190073
1,42,63,6,0.647470405455921,0.532859604386593,0.1435717822942941,0.1433134896612442,0.16856033232871426,0.6581541430181568,0.5756831470255217,1.0996885910026293,1.1924097851725108,0.0840714832025673,0.3331707554991952,0.4458874458874459,0.5042020545315438,0.3840750631100853
1,42,63,7,0.6355127809612816,0.7352883876083521,0.1470227274909681,0.10511192645532827,0.4354322279202595,0.6508584296438257,0.7605273208655334,1.1203193608163833,0.6877177964403098,0.4863214184262967,0.3518509486416622,0.2943722943722944,0.4675528531798611,0.6061488289535053
1,42,63,8,0.6498498307009304,0.4153653240321251,0.14057480962543245,0.15553624916150888,0.1007157406641167,0.6695381666853784,0.3774072948354892,1.0804418937037652,0.8869465730271353,0.12646315830899668,0.3307808613373653,0.3246753246753247,0.5208695895186839,0.4449650019723567
1,42,63,9,0.6257270852831082,0.8252129020300497,0.13877063052480007,0.18188864208817018,0.37974862528336617,0.6326554080990345,0.848608274612816,1.0625537636541948,1.2034571879406435,0.46239862586661284,0.3138077354533483,0.39826839826839827,0.5456015629091798,0.505007846280189
1,42,63,10,0.6099903018319813,0.668470611954538,0.14446099233873066,0.16090906081506492,0.2825655604138204,0.6143087661067284,0.730312884078322,1.056096562415832,1.5453667890046505,0.1865334998469773,0.34116958493878946,0.21212121212121213,0.47666581355097243,0.7651977899406985
1,42,64,1,0.6280252958408014,0.8392795648924116,0.14751274685270793,0.10582314193717975,0.47743071449910013,0.6434650391641509,0.8162815891633357,1.1160194422516778,0.8157171064096185,0.41393575304458397,0.3429387714890892,0.2766798418972332,0.4851724291885992,0.45603415442101797
1,42,64,2,0.6431434460523313,0.48903836211495233,0.14323185843081557,0.16550483529371782,0.19882085121357107,0.6599616182367759,0.4800958750250982,1.0941760542568628,1.1950215728686815,0.19328116839480614,0.3222008768040983,0.32806324110671936,0.51845890317842,0.5105168539630046
1,42,64,3,0.6412652296837719,0.5218785555965622,0.14482149549070167,0.14157732347949945,0.1995091469177932,0.6418473152300457,0.6279047846455944,1.076163870416406,1.434134206267965,0.16824607344220754,0.3325451948179893,0.36363636363636365,0.4819273214588363,0.5420793176921268
1,42,64,4,0.6464553039055588,0.5704204928743122,0.14294087542515657,0.13066730662912962,0.17504098002627344,0.6523050931488231,0.693847084130123,1.096225697027398,0.7762810587169775,0.3974562379408092,0.3241219644352495,0.4505928853754941,0.5129000288487082,0.3147536734529132
1,42,64,5,0.6480587683943394,0.5675618186391488,0.14295257883518714,0.13586537596834763,0.24346438407553095,0.6594222941709352,0.5343005388751095,1.0934174642141499,0.9760005379909255,0.1280547125279503,0.3214619969459633,0.30039525691699603,0.5312178151579038,0.5946310447961781
1,42,64,6,0.6462399997467839,0.5084129174556722,0.13854496639428035,0.18377698182201357,0.03032984849230347,0.660213852890552,0.45069138547051113,1.0724268885067936,1.0234171223161024,0.12061517020220913,0.29985855728429983,0.3593073593073593,0.5849639412659556,0.3362911917960226
1,42,64,7,0.6558059039150266,0.43194467803236236,0.1414253346237137,0.1649641316151934,0.09559586110669616,0.6743499585878573,0.35771617576003667,1.0840477888531517,1.016111076070463,0.11532647757979275,0.3350241428083695,0.4155844155844156,0.5040040615847872,0.3279186932534289
1,42,64,8,0.6044970043779926,0.8660769154464864,0.14425803131694778,0.1503848492571174,0.4415799409058272,0.6246817295102101,0.8490407585343694,1.0684057174530146,1.2939989561626517,0.33804340369123,0.3202945910354582,0.2597402597402597,0.54632628619326,0.6980027212633075
1,42,64,9,0.6550976614162721,0.4719352980242662,0.14067625538207262,0.15263174823046705,-0.04664103861047986,0.6722544136756246,0.4848147156316093,1.053590919239082,1.3419929062502518,-0.12816994013904526,0.325513339511291,0.2943722943722944,0.5165572479344426,0.623676345302515
1,42,64,10,0.6431834129239721,0.5341096133423557,0.14438710949247874,0.1527596898060391,0.24115074460779273,0.648574240217517,0.5711633771046245,1.0941896256810217,1.193691322946544,0.1930846292948326,0.34292542554748084,0.2077922077922078,0.47830774843703844,0.76446775395116
1,42,65,1,0.6605805209660971,0.37996159150832093,0.13877513093442478,0.1734230846900041,0.1195158780118617,0.6789756622671932,0.3670022927455729,1.0615674153249057,1.2761125628178076,0.023645539310440444,0.30914733264371214,0.2885375494071146,0.5619828686747467,0.4995403895865629
1,42,65,2,0.6441671646942031,0.40610332029348467,0.14355029747428172,0.14747954500600377,0.030929113084495086,0.6581224480329834,0.4614001376874037,1.084703105289831,0.9946409732190595,0.14644750306078025,0.34091916654352,0.3241106719367589,0.49085993428968655,0.37685364780648095
1,42,65,3,0.6078747006314359,0.7341249951110113,0.14598906245498297,0.13421169565611255,0.4259231158738218,0.6111480836997419,0.7396558020304803,1.0951403100478703,1.0862257571591523,0.39865963959848427,0.3352544209644845,0.31225296442687744,0.4948577655855627,0.4464384603128187
1,42,65,4,0.640417443209505,0.5402799105095372,0.1430166519720685,0.14816719206975035,0.1752888749412005,0.6509226685341344,0.5947908326484591,1.0963734852102267,0.8727217485082369,0.29073543736515817,0.3605733707699128,0.383399209486166,0.4305398778715116,0.31251734273748466
1,42,65,5,0.6364203697816426,0.7453617144419226,0.14498802169208194,0.12528145376510783,0.4366279195894164,0.6478072235107596,0.7123905424440731,1.1020276957634538,0.9208738233872776,0.4277043873964562,0.3395891827988769,0.2727272727272727,0.47855318084229004,0.6230578147363642
1,42,65,6,0.5913219920330078,0.6188712030828851,0.14842771172965302,0.16415588017235466,0.28676390399794527,0.5983839775194584,0.6891141722428081,1.1001648994418796,1.504466318559481,0.2361646049859104,0.3310735014388138,0.1645021645021645,0.5042285569521251,0.793963647422518
1,42,65,7,0.6263570978226735,0.7401458627983324,0.1456678361619385,0.12675471840494199,0.4318827729085176,0.6348167624532455,0.7842942312253146,1.105268892520305,0.977553559205642,0.39866992033224125,0.318441203726284,0.3463203463203463,0.5287840718407232,0.5087885421258069
1,42,65,8,0.6532692132345974,0.3785317843425263,0.1410690097623356,0.1691194245188692,0.05789324533830653,0.6651103535708045,0.4240161332237542,1.0854528411934814,1.2639517800854412,-0.030175779387710433,0.32673267326732675,0.3333333333333333,0.5046990987703347,0.5342031235681812
1,42,65,9,0.6409383210166621,0.6461564649471396,0.14226676114296583,0.1410311474292722,0.33092920900260925,0.6547547510638386,0.6613089055580691,1.0801830631117522,1.0183666626229166,0.30989569112707893,0.33112227478905526,0.2813852813852814,0.5158979366269221,0.5990425822319613
1,42,65,10,0.4793888858020518,0.5236027580132508,0.15807049910748083,0.1707076810471413,0.11826448063331663,0.5015618760543235,0.5204668281238721,1.2209537605661624,1.3151231079410106,-0.02059937250802868,0.31649026971662686,0.45021645021645024,0.5225710199198567,0.1423005284013164
1,42,66,1,0.6229099414881965,0.5414346750266922,0.14257268634658732,0.152893853200864,0.2518480285073683,0.641916867179257,0.5730049784932963,1.0821114306175619,1.1068212716655046,0.21175108902245043,0.3372740259100537,0.2766798418972332,0.4749129597233706,0.7124009601334365
1,42,66,2,0.6697653666908572,0.5188942886849474,0.13763152369988005,0.16986462976238437,0.21723218969611513,0.6899711173224553,0.44258240058574483,1.0482695393674148,1.3081419279327753,0.06528946201670816,0.3043692428944387,0.4505928853754941,0.5808991369364485,0.07007948962893988
1,42,66,3,0.6574603386796275,0.4603377555313277,0.14241117187995705,0.13320844541749408,0.2028268907111681,0.6669143539562388,0.48761793656707697,1.0883065516231731,0.8614943652075305,0.22437670074518423,0.3197872026008571,0.22924901185770752,0.5316775910737123,0.7261960783454511
1,42,66,4,0.64356660273914,0.6334036740663075,0.14221777920288356,0.15646038631949602,0.2324804996448021,0.6647112291154849,0.6548262023208786,1.0967681534808058,0.931965036396139,0.3548410066118789,0.3509186739569479,0.38735177865612647,0.46111693494479067,0.3773131991887634
1,42,66,5,0.6633241949981289,0.5504630230140218,0.14093277673273977,0.15047655319455736,0.24986438813089928,0.6692224759173518,0.5870379904406134,1.0781456124008821,1.0151092731509814,0.235737188929525,0.32032904783015614,0.31225296442687744,0.5323267701824228,0.6209398147470856
